31a95b53e1  tft9_augment_armorclademblem2_name
ffe5e23031 spell_tft2_khazixr_name
30c4465cc0 spell_tft2_khazixr_tooltip
9c965a67a7 spell_tft2_kindredq_name
b44158429f spell_tft2_kindredq_tooltip
06e5866745 spell_tft2_kogmawr_name
1065e8e138 spell_tft2_kogmawr_tooltip
7f4341421b spell_tft2_leblance_name
f914d5d100 spell_tft2_leblance_tooltip
9f4a5c9dac spell_tft2_leonaw_name
f11b774278 spell_tft2_leonaw_tooltip
39c63edde4 spell_tft2_lucianq_name
6783406b27 spell_tft2_lucianq_tooltip
368a99d662 spell_tft2_lucianr_name
f914efd55c spell_tft2_lucianr_tooltip
de73549bc2 spell_tft2_luxr_name
573ef8578b spell_tft2_luxr_tooltip
ca38586972 spell_tft2_malphiter_name
ac4470d116 spell_tft2_malphiter_tooltip
bf18f75481 spell_tft2_malzaharw_name
f8e7adf753 spell_tft2_malzaharw_tooltip
0b13497c97 spell_tft2_maokaip_name
ad782dddb5 spell_tft2_maokaip_tooltip
919a8249c2 spell_tft2_masteryiw_name
606bdd5c09 spell_tft2_masteryiw_tooltip
6815cae2d6 spell_tft2_namiq_name
1973cce248 spell_tft2_namiq_tooltip
092f54ff4a spell_tft2_namir_name
a048c385e3 spell_tft2_namir_tooltip
41164fdfc2 spell_tft2_nasusr_name
e94999d2a5 spell_tft2_nasusr_tooltip
bc0f446a0d spell_tft2_nautilusr_name
f5229a0237 spell_tft2_nautilusr_stunduration
a6317bfbde spell_tft2_nautilusr_tooltip
35d1a8b366 spell_tft2_neekoq_name
55fd2a2dde spell_tft2_neekoq_tooltip
d136cb817d spell_tft2_nocturnep_name
c6814d2a40 spell_tft2_nocturnep_tooltip
c4830bb9d7 spell_tft2_olafp_name
96d5cb8860 spell_tft2_olafp_tooltip
44392133f2 spell_tft2_ornnw_attackspeedslow
68fb431a14 spell_tft2_ornnw_name
fd5a34dabc spell_tft2_ornnw_tooltip
404810d717 spell_tft2_qiyanar_name
c36f15f70d spell_tft2_qiyanar_tooltip
e0c66721e8 spell_tft2_reksaie_name
b84e22112e spell_tft2_reksaie_tooltip
ed2d21f3dc spell_tft2_reksairwrapper_name
7d8561ccb8 spell_tft2_reksairwrapper_tooltip
1cdd1d7e46 spell_tft2_renektonq_name
9f44547fe1 spell_tft2_renektonq_tooltip
4ff9de0076 spell_tft2_sennaq_name
2bb5da3da4 spell_tft2_sennaq_tooltip
88da872db4 spell_tft2_singedq_name
ef44eb4531 spell_tft2_singedq_tooltip
f7188e0aee spell_tft2_sionq_name
f36c76394c spell_tft2_sionq_tooltip
19648283c2 spell_tft2_sivirw_name
bcae33cb24 spell_tft2_sivirw_tooltip
3c0b998297 spell_tft2_skarnerw_name
832aec9915 spell_tft2_skarnerw_shielding
c8a62767b0 spell_tft2_skarnerw_tooltip
aaf92b499f spell_tft2_sorakae_name
10d2faa8b2 spell_tft2_sorakae_tooltip
e592f2a88b spell_tft2_syndraq_name
0c1405905f spell_tft2_syndraq_tooltip
6e51ef6026 spell_tft2_taliyahw_name
7bc88bbbc6 spell_tft2_taliyahw_tooltip
77400a8f85 spell_tft2_taricr_hexrange
2f2f53ac2c spell_tft2_taricr_name
fadca0c04c spell_tft2_taricr_tooltip
0d9bbc100b spell_tft2_threshw_name
30b11dcbc6 spell_tft2_threshw_tooltip
e71051ee66 spell_tft2_twitchr_name
e55fbfd8fa spell_tft2_twitchr_tooltip
eb47937bb1 spell_tft2_vladimirq_name
784f0ef492 spell_tft2_vladimirq_tooltip
7c54a32614 spell_tft2_vladimirr_damageamp
1c08456306 spell_tft2_vladimirr_name
a5a6716d22 spell_tft2_vladimirr_tooltip
0d6a662bbe spell_tft2_volibearw_name
2cc008460b spell_tft2_volibearw_tooltip
e85e18812c spell_tft2_yasuor_name
aa41fbf5ce spell_tft2_yasuor_numhits
b22b4c4472 spell_tft2_yasuor_tooltip
000cb9b2d3 spell_tft2_yasuow_critbuffduration
6d86794814 spell_tft2_yasuow_name
d541a6c953 spell_tft2_yasuow_tooltip
1a9f995aa2 spell_tft2_yorickp_alliestobless
9962b271be spell_tft2_yorickp_ghoulad
ac5d9500e8 spell_tft2_yorickp_ghoulhealth
fad1a4b1ab spell_tft2_yorickp_name
f94b153513 spell_tft2_yorickp_tooltip
0781f19d95 spell_tft2_zedw_manacostscaling
2d55371e9f spell_tft2_zedw_name
6819379057 spell_tft2_zedw_tooltip
2f65ca0a5f spell_tft2_zyraw_name
148decb13a spell_tft2_zyraw_tooltip
98e71f7c94 spell_tft3_ahriq_name
cca363b673 spell_tft3_ahriq_tooltip
7a0a39f977 spell_tft3_annieq_name
2945697a7f spell_tft3_annieq_tooltip
6bb2d97e32 spell_tft3_anniew_name
35f6c3a294 spell_tft3_anniew_tooltip
663d35de6a spell_tft3_arcraptorsp_name
f0d3926053 spell_tft3_arcraptorsp_tooltip
8e26e16346 spell_tft3_asheenchantedcrystalarrow_name
01a020809c spell_tft3_asheenchantedcrystalarrow_tooltip
1bf68a752a spell_tft3_aurelionsolp_name
a1ac0917dd spell_tft3_aurelionsolp_tooltip
5a0ed78fd0 spell_tft3_bardmeep_name
9d59b3c5c5 spell_tft3_bardmeep_tooltip
e29284f047 spell_tft3_bardp_name
92b94ed43f spell_tft3_bardp_tooltip
d104fe84dd spell_tft3_blitzcrankrocketgrab_name
25e3270408 spell_tft3_blitzcrankrocketgrab_tooltip
1da0bc4a37 spell_tft3_caitlynr_name
11960afb47 spell_tft3_caitlynr_tooltip
bea7541b44 spell_tft3_cassiopeiaq_name
21752268f2 spell_tft3_cassiopeiaq_tooltip
ad07986e11 spell_tft3_chogathrupture_name
38effb401b spell_tft3_chogathrupture_tooltip
c971c126fd spell_tft3_dariusr_name
d8777b009c spell_tft3_dariusr_tooltip
e14fbf6f24 spell_tft3_ekkor_name
92edee15cb spell_tft3_ekkor_tooltip
7547ec392c spell_tft3_ekkow_name
0d340afd76 spell_tft3_ekkow_tooltip
4bb14b91cd spell_tft3_ezrealq_name
70ab99a108 spell_tft3_ezrealq_tooltip
072167cd68 spell_tft3_ezrealw_name
dd0ee3af8f spell_tft3_ezrealw_tooltip
2fd33db646 spell_tft3_fioraw_name
fdde981ce6 spell_tft3_fioraw_tooltip
8147a1d262 spell_tft3_fizzr_name
a13124a4c9 spell_tft3_fizzr_tooltip
68dfd9a6ea spell_tft3_gangplankr_name
a1535ea9ca spell_tft3_gangplankr_tooltip
133012fb4d spell_tft3_gnarr_name
9071ca3949 spell_tft3_gnarr_tooltip
6356467aa9 spell_tft3_gravesp_name
55c4b1ad51 spell_tft3_gravesp_tooltip
9d6068f880 spell_tft3_gravesw_name
83291b210f spell_tft3_gravesw_tooltip
e5c912b609 spell_tft3_illaoiq_name
5fbb1f6a29 spell_tft3_illaoiq_tooltip
9ac65b5aea spell_tft3_ireliaq_name
3f098b886a spell_tft3_ireliaq_tooltip
5ac90cd633 spell_tft3_ireliar_name
1aaab1868e spell_tft3_ireliar_tooltip
75aa1b44fd spell_tft3_jannar_name
84a7f6becd spell_tft3_jannar_tooltip
3da109f813 spell_tft3_jarvanive_name
ca88715c37 spell_tft3_jarvanive_tooltip
d0f6506ba6 spell_tft3_jayceq_name
34ad5a57f4 spell_tft3_jayceq_tooltip
65e8eb1e7e spell_tft3_jhinpassiveattack_name
9c4f08b6eb spell_tft3_jhinpassiveattack_tooltip
726260b810 spell_tft3_jhinr_name
364eede392 spell_tft3_jhinr_tooltip
6b7213c8cc spell_tft3_jinxpassive_name
9e81e57989 spell_tft3_jinxpassive_tooltip
b04b7eea86 spell_tft3_kaisaq_name
c6323a5510 spell_tft3_kaisaq_tooltip
25b765dd22 spell_tft3_karmae_name
bbd08399ff spell_tft3_karmae_tooltip
00bb17b4e8 spell_tft3_kassadine_name
1a93f64b86 spell_tft3_kassadine_tooltip
4f9cc65f81 spell_tft3_kaylee_name
329a4e4b94 spell_tft3_kaylee_tooltip
67d25eff46 spell_tft3_kaylespell_name
53c9a9a0b9 spell_tft3_kaylespell_tooltip
7274e9d71c spell_tft3_kaynr_name
bde22a15b6 spell_tft3_kaynr_tooltip
e640e4f34a spell_tft3_kaynw_name
5cbd0b3ce0 spell_tft3_kaynw_tooltip
86db6c9dc7 spell_tft3_khazixq_name
50faae404a spell_tft3_khazixq_tooltip
0fb5d142ce spell_tft3_kogmawr_name
69df53e5b2 spell_tft3_kogmawr_tooltip
113076dbab spell_tft3_kogmaww_name
8a93a2de36 spell_tft3_kogmaww_tooltip
cc1040b82f spell_tft3_leonaw_name
27e3349450 spell_tft3_leonaw_tooltip
3aeec44cb0 spell_tft3_luciane_name
4be7c8fb5d spell_tft3_luciane_tooltip
20b54ebad8 spell_tft3_lulur_name
635e742a0b spell_tft3_lulur_tooltip
8f8a9bce4a spell_tft3_luluwpolymorph_name
1eee3a4a79 spell_tft3_luluwpolymorph_tooltip
12cb59d472 spell_tft3_luxe_name
1e59bc1575 spell_tft3_luxe_tooltip
6729d57e38 spell_tft3_luxq_name
666c9e6562 spell_tft3_luxq_tooltip
32c0fcddc1 spell_tft3_malphitep_name
d1df711054 spell_tft3_malphitep_tooltip
434357ab3a spell_tft3_masteryiq_name
7f71cac2c0 spell_tft3_masteryiq_tooltip
deadc5d851 spell_tft3_masteryiw_name
e448927134 spell_tft3_masteryiw_tooltip
ced1b49ad4 spell_tft3_missfortunebullettime_name
41b344404f spell_tft3_missfortunebullettime_tooltip
5c1ff30741 spell_tft3_mordekaisere_name
6f8f7ad268 spell_tft3_mordekaisere_tooltip
520b472eae spell_tft3_mordekaiserw_name
c1d9ae42c4 spell_tft3_mordekaiserw_tooltip
1de56e468e spell_tft3_morganaw_name
10d1a24646 spell_tft3_morganaw_tooltip
dd563d575e spell_tft3_nautilusr_name
6f5b897ffa spell_tft3_nautilusr_tooltip
ef1ade4463 spell_tft3_neekor_name
91a8d2a082 spell_tft3_neekor_tooltip
66c63a7d24 spell_tft3_nidaleeq_name
09a972c9fc spell_tft3_nidaleeq_tooltip
664cd4e1d0 spell_tft3_nocturnee_name
eabd8116d9 spell_tft3_nocturnee_tooltip
8c437d4691 spell_tft3_poppyp_name
b5f4b40a4d spell_tft3_poppyp_tooltip
cc7e806dd4 spell_tft3_rakanw_name
0d912604d5 spell_tft3_rakanw_tooltip
a5054fffcd spell_tft3_rivenr_name
8fa0863f7b spell_tft3_rivenr_tooltip
05b4b91e93 spell_tft3_rumbleq_name
f8f57cbade spell_tft3_rumbleq_tooltip
5d3f2dd02e spell_tft3_shacoq_name
8f61ff7af6 spell_tft3_shacoq_tooltip
81b123c070 spell_tft3_shenw_name
9178d69d59 spell_tft3_shenw_tooltip
0b8575b69e spell_tft3_sonaw_name
5159038775 spell_tft3_sonaw_tooltip
b18ae89a6b spell_tft3_sorakar_name
88bc90ce50 spell_tft3_sorakar_tooltip
cbe3ab5975 spell_tft3_supermechspell_name
5075511ab3 spell_tft3_supermechspell_tooltip
3f1e4a5935 spell_tft3_syndrar_name
0540e16fdf spell_tft3_syndrar_tooltip
b72efc034a spell_tft3_teemor_name
ebf3040900 spell_tft3_teemor_tooltip
ea3c59b991 spell_tft3_terraformp_name
48c0fb3bd7 spell_tft3_terraformp_tooltip
202111bb81 spell_tft3_threshw_name
f84ac96f5d spell_tft3_threshw_tooltip
406a8fda3a spell_tft3_twistedfatew_name
d72888797c spell_tft3_twistedfatew_tooltip
3bcb3bc540 spell_tft3_urgotr_name
d7cc6b0dc0 spell_tft3_urgotr_tooltip
6c65bd4f24 spell_tft3_vayner_name
cbab338249 spell_tft3_vayner_tooltip
8a134acf80 spell_tft3_velkozr_name
083d7c9fef spell_tft3_velkozr_tooltip
136f4a9708 spell_tft3_viktore_name
5e52e73273 spell_tft3_viktore_tooltip
0d32d182ae spell_tft3_vir_name
a069d8ede2 spell_tft3_vir_tooltip
4b69794823 spell_tft3_wukongr_name
a507d227b3 spell_tft3_wukongr_tooltip
4f04f03bf8 spell_tft3_xayahw_name
21833e4755 spell_tft3_xayahw_tooltip
ed59ddfcea spell_tft3_xerathr_name
8a2003bcc8 spell_tft3_xerathr_tooltip
c5b46d3781 spell_tft3_xinzhaoq_name
5b5c60f054 spell_tft3_xinzhaoq_tooltip
7f33246626 spell_tft3_xinzhaor_name
4a30e9f740 spell_tft3_xinzhaor_tooltip
221f61f419 spell_tft3_yasuor_name
5d67e653b2 spell_tft3_yasuor_numhits
48e5692977 spell_tft3_yasuor_tooltip
dab52f2014 spell_tft3_zedp_name
faa03ca2f2 spell_tft3_zedp_tooltip
aea77709d3 spell_tft3_ziggsq_name
fcc6a2be02 spell_tft3_ziggsq_tooltip
2eb442be30 spell_tft3_ziggsw_name
45303afa41 spell_tft3_ziggsw_tooltip
ed9bb12987 spell_tft3_zoee_name
3a8d801f40 spell_tft3_zoee_tooltip
a70909706d spell_tft4_aatroxq_name
183d15125a spell_tft4_aatroxq_tooltip
31ec5bb888 spell_tft4_ahriq_name
7e58aa0f0c spell_tft4_ahriq_tooltip
48aea7d498 spell_tft4_akaliq_name
812d976a9e spell_tft4_akaliq_tooltip
9772bb52dd spell_tft4_alistarw_name
3da302d593 spell_tft4_alistarw_tooltip
34c364494e spell_tft4_anniee_name
96c4014e0b spell_tft4_anniee_tooltip
e0bec40698 spell_tft4_apheliosspell_name
2124fa8ac1 spell_tft4_apheliosspell_tooltip
1207ca3389 spell_tft4_apheliosturretspell_name
26f5ec2e30 spell_tft4_apheliosturretspell_tooltip
27630a7f03 spell_tft4_asheq_name
c716fe5685 spell_tft4_asheq_tooltip
2708e54715 spell_tft4_aurelionsolr_name
9fc11a61e0 spell_tft4_aurelionsolr_tooltip
87ad5bb9b9 spell_tft4_azirr_name
595fbef193 spell_tft4_azirr_tooltip
18465d8cfe spell_tft4_azirsoldier_description
e9177bfd9d spell_tft4_azirsoldier_name
d1c7095920 spell_tft4_brandw_name
95bad7d20c spell_tft4_brandw_tooltip
fc83033db5 spell_tft4_braume_name
d7fd34ea67 spell_tft4_braume_tooltip
00e44e5c72 spell_tft4_camilleq_name
df75191833 spell_tft4_camilleq_tooltip
585ad04dd1 spell_tft4_cassiopeiar_name
857b3be34c spell_tft4_cassiopeiar_summary
dc8170aa5b spell_tft4_chogathrupture_name
105e729cca spell_tft4_chogathrupture_tooltip
a055389432 spell_tft4_dariusr_name
16640efd23 spell_tft4_dariusr_tooltip
6af0923ee4 spell_tft4_dianaw_name
d84eb0abda spell_tft4_dianaw_tooltip
2590c9118b spell_tft4_eliser_name
5305508fb2 spell_tft4_eliser_tooltip
f85ae80901 spell_tft4_evelynnr_name
637908dd63 spell_tft4_evelynnr_tooltip
abf8970284 spell_tft4_ezrealr_name
3a93384677 spell_tft4_ezrealr_tooltip
1c413e4bc8 spell_tft4_fioraw_name
51c4a6520d spell_tft4_fioraw_tooltip
76b66d574e spell_tft4_galionospell_name
10589c46bb spell_tft4_galionospell_tooltip
16d7f167a8 spell_tft4_galiow_name
7d582034c9 spell_tft4_galiow_tooltip
51cb0cf90a spell_tft4_garenw_name
6c1408c575 spell_tft4_garenw_tooltip
073590e614 spell_tft4_hecarimw_name
70bfa1372d spell_tft4_hecarimw_tooltip
a2f81bd7b0 spell_tft4_hercarimw_name
5596176293 spell_tft4_hercarimw_tooltip
4e224e220d spell_tft4_ireliar_name
9f7fbaeb69 spell_tft4_ireliar_tooltip
9449820913 spell_tft4_jannaw_name
a78dd61c66 spell_tft4_jannaw_tooltip
b5f1b3f1c7 spell_tft4_jarvanivqe_name
708efd15b6 spell_tft4_jarvanivqe_tooltip
c2ba6b364b spell_tft4_jaxe_name
457e158796 spell_tft4_jaxe_tooltip
6281d7501c spell_tft4_jhinpassiveattack_name
326ed4f634 spell_tft4_jhinpassiveattack_tooltip
cb354d961d spell_tft4_jinxr_name
6f0ad3098e spell_tft4_jinxr_tooltip
72dc672047 spell_tft4_kalistae_name
781c158611 spell_tft4_kalistae_tooltip
09ad624971 spell_tft4_katarinar_name
c8a478d596 spell_tft4_katarinar_tooltip
49badc944b spell_tft4_kaylep_name
9932e168d0 spell_tft4_kaylep_tooltip
21cdfd9806 spell_tft4_kaynq_name
ed2ef67836 spell_tft4_kaynq_tooltip
bc09069ed8 spell_tft4_kennenshurikenstorm_name
b6ffe06cdc spell_tft4_kennenshurikenstorm_tooltip
96cb673113 spell_tft4_kindredq_name
f27d5e16f8 spell_tft4_kindredq_tooltip
2d64f8cb28 spell_tft4_leesinr_name
3dae0de2a7 spell_tft4_leesinr_tooltip
f8bb4d7900 spell_tft4_lilliar_name
708d0132a1 spell_tft4_lilliar_tooltip
0d442f5e9a spell_tft4_lissandraq_name
f2c8322635 spell_tft4_lissandraq_tooltip
c4ed257a6d spell_tft4_lulur_name
304223f027 spell_tft4_lulur_tooltip
03eab2e212 spell_tft4_luxq_name
9125db897e spell_tft4_luxq_tooltip
2848240228 spell_tft4_maokaiq_name
263b7494be spell_tft4_maokaiq_tooltip
67b159905d spell_tft4_morganaw_name
96c43880c5 spell_tft4_morganaw_tooltip
9ffab6e0cc spell_tft4_namiq_name
73717f67b3 spell_tft4_namiq_tooltip
29922f33f1 spell_tft4_nasuse_name
5c9611b2c8 spell_tft4_nasuse_tooltip
4e8c9ad135 spell_tft4_nasusw_name
f00bf61486 spell_tft4_nasusw_tooltip
43a8c4c0b4 spell_tft4_nautilusr_name
8d78eb5819 spell_tft4_nautilusr_tooltip
cab25360b0 spell_tft4_neekoq_name
0c7d153b94 spell_tft4_neekoq_tooltip
5b7c3c01f9 spell_tft4_neekor_name
53d8ef6290 spell_tft4_neekor_tooltip
5f305bbcb7 spell_tft4_nidaleeq_name
2a684c0de1 spell_tft4_nidaleeq_tooltip
56a5e288db spell_tft4_nunuq_name
fa920715b9 spell_tft4_nunuq_tooltip
013cf98ee1 spell_tft4_olafp_name
10e7a59d18 spell_tft4_olafp_tooltip
30d0c236f6 spell_tft4_ornnr_name
7482537688 spell_tft4_ornnr_tooltip
de870e3b1f spell_tft4_pykee_name
ab45bc6236 spell_tft4_pykee_tooltip
7df662f978 spell_tft4_rakanw_name
70ac3c2953 spell_tft4_rakanw_tooltip
f4f9711932 spell_tft4_rivene_name
bb01222b78 spell_tft4_rivene_tooltip
22ebe9a645 spell_tft4_ryzee_name
1764eb0970 spell_tft4_ryzee_tooltip
f0d13d957b spell_tft4_samirar_name
60f6c669c0 spell_tft4_samirar_tooltip
f2db712998 spell_tft4_sejuanir_name
cdc48bf12d spell_tft4_sejuanir_tooltip
cc65ec1616 spell_tft4_settr_name
ed78e988fc spell_tft4_settr_tooltip
1930405543 spell_tft4_shene_name
ef95258d57 spell_tft4_shene_tooltip
f70eb81ce0 spell_tft4_shyvanar_name
ad795aec5a spell_tft4_shyvanar_tooltip
72edbe0757 spell_tft4_sivirr_name
89907f2eee spell_tft4_sivirr_tooltip
9509d8a281 spell_tft4_swainr_name
1add7200d7 spell_tft4_swainr_tooltip
88c63676a0 spell_tft4_sylasq_name
5b22605f4a spell_tft4_sylasq_tooltip
8b43909774 spell_tft4_tahmkenche_name
f62ca713bc spell_tft4_tahmkenche_tooltip
d9f521b938 spell_tft4_talonq_name
0764402b4a spell_tft4_talonq_tooltip
ad17860796 spell_tft4_teemoq_name
84d43685d5 spell_tft4_teemoq_tooltip
aed6ee3313 spell_tft4_threshw_name
608d566688 spell_tft4_threshw_tooltip
4124761c3c spell_tft4_tristanaq_name
aceca561b2 spell_tft4_tristanaq_tooltip
9a80018ba6 spell_tft4_tryndameree_name
24ec6ef259 spell_tft4_tryndameree_tooltip
262956b443 spell_tft4_twistedfateq_name
868c4ce568 spell_tft4_twistedfateq_tooltip
2d464aa6d1 spell_tft4_vaynew_name
08cecf2bbf spell_tft4_vaynew_tooltip
e9f57bb64d spell_tft4_veigarr_name
e282e37459 spell_tft4_veigarr_tooltip
1e29737b36 spell_tft4_veigarw_name
0f83e23c1b spell_tft4_veigarw_tooltip
a21d1fd0fb spell_tft4_vie_name
51737c640c spell_tft4_vie_tooltip
c9aeb945ed spell_tft4_vladimirq_name
d2fb58cea5 spell_tft4_vladimirq_tooltip
75eb5f2fd6 spell_tft4_warwickp_name
33934ecca6 spell_tft4_warwickp_tooltip
1876f488fe spell_tft4_wukongq_name
9e232e16cf spell_tft4_wukongq_tooltip
7843382931 spell_tft4_xayahr_name
ebae9f7df3 spell_tft4_xayahr_tooltip
6daaaf5401 spell_tft4_xinzhaor_name
54d77f6b30 spell_tft4_xinzhaor_tooltip
106872d6b2 spell_tft4_yasuoq_name
be54ff422d spell_tft4_yasuoq_tooltip
2135c382c0 spell_tft4_yoner_name
07b7f835d0 spell_tft4_yoner_tooltip
b2e4609c00 spell_tft4_yuumiw_name
80f6c61990 spell_tft4_yuumiw_tooltip
d4c28cfb08 spell_tft4_zedp_name
208ee17897 spell_tft4_zedp_tooltip
86c0caf845 spell_tft4_zileanr_name
ca10b2bbf5 spell_tft4_zileanr_tooltip
37290e1c9c spell_tft4b_asheq_name
395d4b6cad spell_tft4b_asheq_tooltip
737a2ca51f spell_tft4b_morganaw_tooltip
08d2bf2545 spell_tft4b_zedp_tooltip
bd2bfd149f spell_tft5_aatroxp_name
76349320e3 spell_tft5_aatroxp_percentad
d4b2e68ee2 spell_tft5_aatroxp_tooltip
1a04701003 spell_tft5_akshane_name
1eb8ffb1b0 spell_tft5_akshane_tooltip
5ea176f7ae spell_tft5_apheliosr_name
8295eb21fb spell_tft5_apheliosr_tooltip
8168d716de spell_tft5_asheenchantedcrystalarrow_name
40a428bc1d spell_tft5_asheenchantedcrystalarrow_tooltip
32ab4a4be5 spell_tft5_aurelionsolr_name
556bd5a857 spell_tft5_aurelionsolr_tooltip
04f28ea4b9 spell_tft5_brand_name
f62f1ca43e spell_tft5_brand_tooltip
284f3523ae spell_tft5_camillew_name
1d054e7f8b spell_tft5_camillew_tooltip
699d4afd53 spell_tft5_dariusq_name
3f428cc85b spell_tft5_dariusq_tooltip
2d1b6a147d spell_tft5_dariusr_name
7f45c3cbd8 spell_tft5_dariusr_tooltip
db08bbb719 spell_tft5_dariusr_wolfcount
35bdd08fb9 spell_tft5_dianar_name
18c4790d90 spell_tft5_dianar_tooltip
42b08e99a5 spell_tft5_draconiceggq_name
3d82bc8bf4 spell_tft5_draconiceggq_tooltip
48695e0f35 spell_tft5_dravenability_summary
26a448351f spell_tft5_dravenspinning_name
386fb63b29 spell_tft5_emblemarmorykey_name
563605f33b spell_tft5_emblemarmorykey_tooltip
469ac647ff spell_tft5_fiddlesticksr_name
31dc01a5e1 spell_tft5_fiddlesticksr_tooltip
68cf30d24b spell_tft5_fizzr_name
16c57cb11a spell_tft5_fizzr_tooltip
6424747037 spell_tft5_galiow_name
4b1f2e8c15 spell_tft5_galiow_tooltip
ee15188cb4 spell_tft5_garenr_name
c84f378510 spell_tft5_garenr_tooltip
a5552c6ba0 spell_tft5_gragasq_name
01d4a6cd61 spell_tft5_gragasq_tooltip
4d78fa9fbc spell_tft5_gravese_name
62ec450b42 spell_tft5_gravese_tooltip
1b69035fc9 spell_tft5_gwenq_name
1cea8bba4b spell_tft5_gwenq_tooltip
d745ea1b92 spell_tft5_hecarimw_name
e5aa5622c0 spell_tft5_hecarimw_tooltip
7bb358e568 spell_tft5_heimerdingere_name
7e442716bf spell_tft5_heimerdingere_tooltip
94e09eac5e spell_tft5_heimerdingerq_name
f539463839 spell_tft5_heimerdingerq_tooltip
0a3357812c spell_tft5_heimerturretpassive_name
67913a554b spell_tft5_heimerturretpassive_tooltip
3b6fff99b3 spell_tft5_ireliaw_name
4ba19a25ed spell_tft5_ireliaw_tooltip
9cc67c9299 spell_tft5_iverne_name
232f81914e spell_tft5_iverne_tooltip
bebc4c3f25 spell_tft5_ivernminionspell_name
9409499ace spell_tft5_ivernminionspell_tooltip
f265ac8590 spell_tft5_jaxq_name
f85340ebe2 spell_tft5_jaxq_tooltip
bb33444b6d spell_tft5_kalistaq_name
eeeb16cdc0 spell_tft5_kalistaq_tooltip
0391e1d799 spell_tft5_karmaq_manacostreduction
2e0930684a spell_tft5_karmaq_name
59c5090f18 spell_tft5_karmaq_tooltip
d3cb3b9b43 spell_tft5_katarinaq_name
d11581aa5a spell_tft5_katarinaq_tooltip
57e3f302d4 spell_tft5_kaylep_aoedamage
01f419a062 spell_tft5_kaylep_ascensiontime
14ebfef051 spell_tft5_kaylep_name
2486758f40 spell_tft5_kaylep_percentad
aafa46e7a0 spell_tft5_kaylep_tooltip
f717c383ee spell_tft5_kennene_name
31bd7f551f spell_tft5_kennene_tooltip
6552bc005c spell_tft5_khazixq_name
454178a14e spell_tft5_khazixq_tooltip
423bc8323c spell_tft5_kindredr_name
91a6c1ebfd spell_tft5_kindredr_tooltip
6f76bbaf52 spell_tft5_kindredwolfcombat_spell_name
f741eec215 spell_tft5_kindredwolfcombat_spell_summary
13378129cc spell_tft5_kledp_name
5ddf32c42e spell_tft5_kledp_tooltip
f2f9098375 spell_tft5_leblance_name
3f2f30a3b6 spell_tft5_leblance_tooltip
1834dcd2c1 spell_tft5_leblancq_name
666f2c62fb spell_tft5_leblancq_tooltip
5ca5ea0337 spell_tft5_leesine_name
69b9bf949d spell_tft5_leesine_tooltip
49b98bb026 spell_tft5_leonae_name
1480807566 spell_tft5_leonae_tooltip
