e55245ad Characters/Aatrox
666aa4fa Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_R_Cas_02
606a9b88 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_R_Cas_04
582833fd Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_R_IndicatorRing
240688b8 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_R_ParryParent
71115157 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_R_ParryParent_self
b11f473d Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_R_Tar
2b6d995a Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_R_indicatorRing_enemy
5fc38cfa Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_BackHandGlow_Cas
d56d9724 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_BodySwirl_Cas
7e769bb1 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_HandGlow_Cas
00560a6d Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_IndicatorProjection
5364a66e Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_SlashImpact
4b47ea40 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_SlashTrail
5c55e144 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_SpearTipGlow
55984f33 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_ThrustImpact
9084a9e9 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_Thrust_tar
f439eec8 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_WeaponGlow_Cas
d46d28cd Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_W_cas_child
637ceed1 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_BladeGlow
a735d6f6 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_HairVFX
6d6a1905 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_RecallCrown1
6a6a144c Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_RecallCrown2
6115d4fb Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_RecallCrownAppear
de81b212 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_RecallSpike1
dd81b07f Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_RecallSpike2
2fd80b0f Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_RecallSpin2
f5378df2 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_RecallStab1
f4378c5f Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_RecallStab2
6e2efd51 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_RecallVFX
ae3c7c52 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_ShoulderVFX
93deed12 Characters/XinZhao/Skins/Skin20/Particles/XinZhao_Skin20_Z_StarTrail
e24fb211 Characters/XinZhao/Skins/Skin21/Particles/XinZhao_Skin21_Q_trail
2ec9f8e3 Characters/XinZhao/Skins/Skin21/Particles/XinZhao_Skin21_R_IndicatorRing
5f1105c2 Characters/XinZhao/Skins/Skin21/Particles/XinZhao_Skin21_R_ParryParent
2f61e028 Characters/XinZhao/Skins/Skin21/Particles/XinZhao_Skin21_R_indicatorRing_enemy
21c31a83 Characters/XinZhao/Skins/Skin21/Particles/XinZhao_Skin21_Z_BladeGlow
9a8d3d44 Characters/XinZhao/Skins/Skin21/Particles/XinZhao_Skin21_Z_HairVFX
05de751f Characters/XinZhao/Skins/Skin22/Particles/XinZhao_Skin22_Q_trail
64d2dcad Characters/XinZhao/Skins/Skin22/Particles/XinZhao_Skin22_R_IndicatorRing
3c7498a8 Characters/XinZhao/Skins/Skin22/Particles/XinZhao_Skin22_R_ParryParent
3670e4ca Characters/XinZhao/Skins/Skin22/Particles/XinZhao_Skin22_R_indicatorRing_enemy
596db181 Characters/XinZhao/Skins/Skin22/Particles/XinZhao_Skin22_Z_BladeGlow
bc9eb5a6 Characters/XinZhao/Skins/Skin22/Particles/XinZhao_Skin22_Z_HairVFX
eaa98db5 Characters/XinZhao/Skins/Skin23/Particles/XinZhao_Skin23_Q_trail
86e97cf7 Characters/XinZhao/Skins/Skin23/Particles/XinZhao_Skin23_R_IndicatorRing
90d4453e Characters/XinZhao/Skins/Skin23/Particles/XinZhao_Skin23_R_ParryParent
f8a9e1d4 Characters/XinZhao/Skins/Skin23/Particles/XinZhao_Skin23_R_indicatorRing_enemy
4ea7435f Characters/XinZhao/Skins/Skin23/Particles/XinZhao_Skin23_Z_BladeGlow
d1f87cf8 Characters/XinZhao/Skins/Skin23/Particles/XinZhao_Skin23_Z_HairVFX
8c133817 Characters/XinZhao/Skins/Skin24/Particles/XinZhao_Skin24_Q_trail
3fb83de5 Characters/XinZhao/Skins/Skin24/Particles/XinZhao_Skin24_R_IndicatorRing
db993900 Characters/XinZhao/Skins/Skin24/Particles/XinZhao_Skin24_R_ParryParent
a4e27782 Characters/XinZhao/Skins/Skin24/Particles/XinZhao_Skin24_R_indicatorRing_enemy
9ac4f2b9 Characters/XinZhao/Skins/Skin24/Particles/XinZhao_Skin24_Z_BladeGlow
ff04fdbe Characters/XinZhao/Skins/Skin24/Particles/XinZhao_Skin24_Z_HairVFX
60458c79 Characters/XinZhao/Skins/Skin25/Particles/XinZhao_Skin25_Q_trail
eeea398b Characters/XinZhao/Skins/Skin25/Particles/XinZhao_Skin25_R_IndicatorRing
e17f5b0a Characters/XinZhao/Skins/Skin25/Particles/XinZhao_Skin25_R_ParryParent
d9ce4b30 Characters/XinZhao/Skins/Skin25/Particles/XinZhao_Skin25_R_indicatorRing_enemy
1442184b Characters/XinZhao/Skins/Skin25/Particles/XinZhao_Skin25_Z_BladeGlow
4a6262ec Characters/XinZhao/Skins/Skin25/Particles/XinZhao_Skin25_Z_HairVFX
70da6752 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_E_AOE_Swirl_Tar
95d60988 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_E_Cas
c332d7b5 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_E_Primary_Target
8fe1282c Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_Q_Cas
2d512358 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_Q_Knockup_Tar
f7c2ebde Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_Q_Tar
267b5085 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_Q_trail
a8368fad Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_Cas_01
a33687ce Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_Cas_04
660b9b31 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_CrecentShape_Cas
83e4ff67 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_IndicatorRing
6d822784 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_IndicatorRing_enemy
1f4a1104 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_InnerRing_Cas
e848def1 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_InnerRing_Cas_Child
cd12532e Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_ParryParent
9563f3ed Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_ParryParent_self
84f5af44 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_Pose1
87f5b3fd Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_Pose2
86f5b26a Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_Pose3
45e71d5f Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_R_Tar
1c2a2154 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_BackHandGlow_Cas
6c4d8d0a Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_BodySwirl_Cas
aacd970f Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_HandGlow_Cas
8f65a133 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_IndicatorProjection
66a29a76 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_Passive
bd04c708 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_SlashImpact
90a36666 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_SlashTrail
2644bb52 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_SpearTipGlow
29b9aab1 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_ThrustImpact
1820405b Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_Thrust_tar
69e5e986 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_WeaponGlow_Cas
9547b7a0 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_WindSwirl_Cas
57eb2743 Characters/XinZhao/Skins/Skin5/Particles/XinZhao_Skin05_W_cas_child
c3619e41 Characters/XinZhao/Skins/Skin6/Particles/XinZhao_Skin06_R_IndicatorRing
dc98a6f4 Characters/XinZhao/Skins/Skin6/Particles/XinZhao_Skin06_R_ParryParent
693460a7 Characters/XinZhao/Skins/Skin6/Particles/XinZhao_Skin06_R_Shield
8a7e1f86 Characters/XinZhao/Skins/Skin6/Particles/XinZhao_Skin06_R_indicatorRing_enemy
a5383903 Characters/XinZhao/Spells/XenZhaoThrust
48820823 Characters/XinZhao/Spells/XenZhaoThrust2
47820690 Characters/XinZhao/Spells/XenZhaoThrust3
12c179d1 Characters/XinZhao/Spells/XinZhaoBasicAttack
6992e059 Characters/XinZhao/Spells/XinZhaoBasicAttack2
731a5901 Characters/XinZhao/Spells/XinZhaoCritAttack
84336de4 Characters/XinZhao/Spells/XinZhaoE
fe5587f2 Characters/XinZhao/Spells/XinZhaoEBattleCry
17a7455b Characters/XinZhao/Spells/XinZhaoIntimidate
9133825b Characters/XinZhao/Spells/XinZhaoP
f709b1ed Characters/XinZhao/Spells/XinZhaoPTracker
7f013442 Characters/XinZhao/Spells/XinZhaoPassiveCritAttack
903380c8 Characters/XinZhao/Spells/XinZhaoQ
2f9fa659 Characters/XinZhao/Spells/XinZhaoQKnockup
08535a69 Characters/XinZhao/Spells/XinZhaoQThrust1
055355b0 Characters/XinZhao/Spells/XinZhaoQThrust2
06535743 Characters/XinZhao/Spells/XinZhaoQThrust3
93338581 Characters/XinZhao/Spells/XinZhaoR
e6e8f4ec Characters/XinZhao/Spells/XinZhaoRRangedImmunity
96338a3a Characters/XinZhao/Spells/XinZhaoW
ee5c18c6 Characters/XinZhao/Spells/XinZhaoWMissile
08aeb2c1 Characters/Yasuo
c830aa9d Characters/Yasuo/CAC/YasuoSkin09
00f639eb Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_BA_Crit_hit_01
01f63b7e Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_BA_Crit_hit_02
02f63d11 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_BA_Crit_hit_03
03f63ea4 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_BA_Crit_hit_04
1eadcd8a Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_EQ3_cas
cd26ee48 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_EQ_SwordGlow
76b29199 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_EQ_cas
0477f091 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_E_Dash
6299f3eb Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_E_dash_hit
2fa71917 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Emote_dance_sound
6eb37a36 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_I_sheath_spark
48d9b234 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_NightmareBot_E_timer1
4bd9b6ed Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_NightmareBot_E_timer2
4ad9b55a Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_NightmareBot_E_timer3
45d9ad7b Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_NightmareBot_E_timer4
44d9abe8 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_NightmareBot_E_timer5
2a1a6523 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Passive_Burst
dd58dec2 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Q3_Indicator_Ring
9f07818a Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Q3_Indicator_Ring_alt
360276c5 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Q_WindStrike
14e5866e Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Q_hit_tar
70d6e9ad Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Q_wind_hit_tar
1b456f8b Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Q_wind_mis
fd3d1539 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Q_wind_ready_buff
d3da77d8 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_Q_windstrike_02
25f0e1a5 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_R_CloneVFX
ef0de92a Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_R_SwordGlow
be4dbc24 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_R_cas_marker_01
977d8ab2 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_R_dash
31167d5c Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_R_impact_tar
4b15c9ab Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_R_land_tar
0ebe3796 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_R_tar_imp_01
c2d9fa08 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_W_windwall1
c5d9fec1 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_W_windwall2
c4d9fd2e Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_W_windwall3
c7da01e7 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_W_windwall4
c6da0054 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_W_windwall5
1ed6a7b3 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_W_windwall_activate
02612583 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_W_windwall_big_impact
bebafee2 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_Base_passive_activate
1243d340 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_BA_hit_tar_01
1543d7f9 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_BA_hit_tar_02
1443d666 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_BA_hit_tar_03
1743db1f Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_BA_hit_tar_04
8e6ac96f Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_BA_trail_1
8f6acb02 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_BA_trail_2
906acc95 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_BA_trail_3
896ac190 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_BA_trail_4
6425f698 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_Dance_flute_wind
63342965 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_E_timer1
603424ac Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_E_timer2
6134263f Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_E_timer3
5e342186 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_E_timer4
5f342319 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_E_timer5
5c5d384b Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_R_cantcast_beam
5aefd827 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_R_indicator_beam
e1a546a9 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_R_slash_cas
24dcfe2e Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_Taunt_spit
97622b08 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_w_windwall_enemy_01
9a622fc1 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_w_windwall_enemy_02
99622e2e Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_w_windwall_enemy_03
9c6232e7 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_w_windwall_enemy_04
9b623154 Characters/Yasuo/Skins/Skin0/Particles/Yasuo_base_w_windwall_enemy_05
d106fdcd Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_BA_Crit_hit_01
ce06f914 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_BA_Crit_hit_02
cf06faa7 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_BA_Crit_hit_03
cc06f5ee Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_BA_Crit_hit_04
4d42e3da Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_BA_hit_tar_01
4c42e247 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_BA_hit_tar_02
4b42e0b4 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_BA_hit_tar_03
4a42df21 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_BA_hit_tar_04
ca241d16 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_Dance_flute_wind
e894c052 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_EQ_SwordGlow
4887e6a0 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_I_sheath_spark
a01ab86a Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_NightmareBot_E_timer1
9f1ab6d7 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_NightmareBot_E_timer2
9e1ab544 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_NightmareBot_E_timer3
9d1ab3b1 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_NightmareBot_E_timer4
9c1ab21e Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_NightmareBot_E_timer5
f4390985 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_Passive_Burst
6db42559 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_Q_wind_mis
c360f0c3 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_Q_wind_ready_buff
bf06a87c Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_R_SwordGlow
ef192521 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_R_cantcast_beam
8345d4a1 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_R_indicator_beam
a5cf750c Characters/Yasuo/Skins/Skin1/Particles/Yasuo_Skin01_passive_activate
cd636009 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_BA_trail_1
ca635b50 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_BA_trail_2
cb635ce3 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_BA_trail_3
d06364c2 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_BA_trail_4
487d9148 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_EQ3_cas
4028af97 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_EQ_cas
7ac99113 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_E_dash
71a60b79 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_E_dash_hit
dadaca9f Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_E_timer1
dbdacc32 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_E_timer2
dcdacdc5 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_E_timer3
d5dac2c0 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_E_timer4
d6dac453 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_E_timer5
ea83292f Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_Q_WindStrike
d1c2b948 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_Q_hit_tar
b54c8d7f Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_Q_wind_hit_tar
172e0456 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_Q_windstrike_02
8032a34a Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_R_impact_tar
0fb883f1 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_R_land_tar
e40ebc03 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_R_slash_cas
11b21574 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_W_windwall3
1db443e9 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_W_windwall_big_impact
13b2189a Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_w_windwall1
902bb5fe Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_w_windwall_enemy_01
8f2bb46b Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_w_windwall_enemy_02
8e2bb2d8 Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_w_windwall_enemy_03
952bbddd Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_w_windwall_enemy_04
942bbc4a Characters/Yasuo/Skins/Skin1/Particles/Yasuo_skin01_w_windwall_enemy_05
3c30bd55 Characters/Yasuo/Skins/Skin1/Particles/yasuo_skin01_emote_dance_sound
ce8bebdc Characters/Yasuo/Skins/Skin1/Particles/yasuo_skin01_recall_end_sound
15084761 Characters/Yasuo/Skins/Skin1/Particles/yasuo_skin01_recall_start_sound
12b21707 Characters/Yasuo/Skins/Skin1/Particles/yasuo_skin01_w_windwall2
10b213e1 Characters/Yasuo/Skins/Skin1/Particles/yasuo_skin01_w_windwall4
0fb2124e Characters/Yasuo/Skins/Skin1/Particles/yasuo_skin01_w_windwall5
466a4e45 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_Crit_hit_01
436a498c Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_Crit_hit_02
446a4b1f Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_Crit_hit_03
416a4666 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_Crit_hit_04
b9775332 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_hit_tar_01
b877519f Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_hit_tar_02
b777500c Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_hit_tar_03
b6774e79 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_hit_tar_04
6c7cc481 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_trail_1
697cbfc8 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_trail_2
6a7cc15b Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_trail_3
6f7cc93a Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_BA_trail_4
c376580e Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Dance_flute_wind
fe1d06eb Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_E_Dash
7ad2dae9 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_E_OdyAug_AlphaBlade
79169001 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_E_dash_hit
265d3c47 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_E_timer1
275d3dda Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_E_timer2
285d3f6d Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_E_timer3
215d3468 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_E_timer4
225d35fb Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_E_timer5
792da078 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_I_sheath_spark
f929258d Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Passive_Burst
ac800894 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Passive_activate
ba860440 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q3_Indicator_Ring
133abce4 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q3_Indicator_Ring_alt
1ad7755c Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q_Odyssey_Growing_wind_mis
dbafeffc Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q_Odyssey_Wandering_Growing_wind_mis
4b8a6016 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q_Odyssey_Wandering_wind_mis
a6535f97 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q_WindStrike
00eeff50 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q_hit_tar
12ff3a47 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q_wind_hit_tar
a64f8d71 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q_wind_mis
83fd5eab Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q_wind_ready_buff
b63d45be Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Q_windstrike_02
a669e43b Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_CloneVFX
9cc19035 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_SlashChild
6241e0c4 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_SwordGlow
feec1a29 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_cantcast_beam
0564662e Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_cas_marker_01
06599fd8 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_dash
b6117042 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_impact_tar
6ed8ed49 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_indicator_beam
fd0289e9 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_land_tar
61d2af8b Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_slash_cas
7aeb2cb4 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_R_tar_imp_01
21c6c628 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Recall_Cas
6af079ca Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Recall_Creature
f18dee5c Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_Recall_Hit
944ac3ef Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_W_OdyAug_Burst_Buff
9046fc52 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_W_windwall1
7c0ce675 Characters/Yasuo/Skins/Skin10/Particles/Yasuo_Skin10_W_windwall1_enemy
