80333f35 10Year
83299ced TFT2_Trait_Light
bee1dd38 TFT2_Trait_Light_Hands
7fdbe4f8 TFT2_Trait_Light_Heal
76047fd1 TFT2_Trait_Light_Mis
4131ebb7 TFT2_Trait_Lunar_Cas
197177d2 TFT2_Trait_Mystic
aca91aa7 TFT2_Trait_Ocean
db00220f TFT2_Trait_Poison
e7959e51 TFT2_Trait_Poison_Buff
ff6985ec TFT2_Trait_Predator
1523826e TFT2_Trait_PredatorExecute1
142380db TFT2_Trait_PredatorExecute2
54b80e39 TFT2_Trait_Predator_Child
4ec86e20 TFT2_Trait_Predator_Tar
69c3d737 TFT2_Trait_SoulboundSpiritForm
2d0e7e2a TFT2_Trait_SoulboundSpiritFormPersistent
2138380e TFT2_Trait_Soulbound_Beam
f9c3d892 TFT2_Trait_Steel
c418e672 TFT2_Trait_Steel_Invis
e230554b TFT2_Trait_Steel_Material_Override
dda1c35b TFT2_Trait_Summoner
0b2dbb36 TFT2_Trait_Warden
ff842e15 TFT2_Trait_Wind
a7a5226b TFT2_Trait_Woodland
9083ba1a TFT2_Trait_WoodlandArmor
f9640db7 TFT2_Twitch_BA_mis
5163912c TFT2_Twitch_R_Buff
a04867b7 TFT2_Twitch_R_Weapon_Glow
9b075a3c TFT2_Twitch_R_Weapon_Glow_L
91074a7e TFT2_Twitch_R_Weapon_Glow_R
dd47612e TFT2_Twitch_R_cas
a66253f0 TFT2_Twitch_R_mis
35ce7d21 TFT2_Varus_BA_mis
17c7db8f TFT2_Varus_BasicAttack_charge
f6adbb3f TFT2_Varus_Q_Channel
8e30a5a1 TFT2_Varus_Q_Hit
493daa17 TFT2_Varus_Q_mis
19f67206 TFT2_Varus_W_SpellTrailForQ
2137b776 TFT2_Vayne_BA_crit_mis
cb444402 TFT2_Vayne_BA_crit_tar
853cf045 TFT2_Vayne_BA_mis
a8358f19 TFT2_Vayne_BA_tar
991314a3 TFT2_Vayne_W_ring1
9a131636 TFT2_Vayne_W_ring2
19994589 TFT2_Vayne_W_tar
8c1b2d75 TFT2_Veigar_BA_child
8e91c1d8 TFT2_Veigar_BA_mis
79fbff47 TFT2_Veigar_R_cas
8e667125 TFT2_Veigar_R_mis
eef4588c TFT2_Veigar_R_mis_blank
6ffa8e70 TFT2_Veigar_R_mis_max
b3d978f9 TFT2_Veigar_R_tar
39d7b954 TFT2_Veigar_R_tar_max
55e07038 TFT2_Vladimir_BA_mis
ce3f0f9e TFT2_Vladimir_Q_cas
47b5e5b7 TFT2_Vladimir_Q_heal_mis
afa2788e TFT2_Vladimir_Q_heal_mis_Child
6dc8514b TFT2_Vladimir_Q_heal_tar
d471922c TFT2_Vladimir_Q_tar
5c001a08 TFT2_Vladimir_R_AoE_nova
b4c479ed TFT2_Vladimir_R_AoE_nova_Child
7931da8c TFT2_Vladimir_R_AoE_nova_red
feeacd17 TFT2_Vladimir_R_damageproc
9ecee754 TFT2_Vladimir_R_debuff
1dfe57f0 TFT2_Vladimir_R_debuff_red
44bd105c TFT2_Volibear_W_tar_01
0280aaa9 TFT2_Warwick_R_Missed
4fdc0a01 TFT2_Warwick_R_cas
b3a52f31 TFT2_Warwick_R_slashDark
b264ea88 TFT2_Warwick_R_slashDarkLines
82f6d8af TFT2_Warwick_R_tar
de1ecfad TFT2_Warwick_R_tar_sequence
5b265a04 TFT2_Yasuo_BA_trail_1
5e265ebd TFT2_Yasuo_BA_trail_2
d39944a3 TFT2_Yasuo_R_DashTrail
ce219ce7 TFT2_Yasuo_R_impact_tar
f68a1a60 TFT2_Yasuo_R_land_tar
de650334 TFT2_Yasuo_R_slash_cas
21f5ed06 TFT2_Yasuo_W_windwall4
0ae9ac76 TFT2_Yasuo_W_windwall_activate
e511c1b6 TFT2_Yasuo_W_windwall_big_impact
9fdec7b6 TFT2_Yorick_I_Cape_Test
0e63f550 TFT2_Yorick_Idle_Back_01
373e79e9 TFT2_Yorick_P_GhoulActivate
11950654 TFT2_Yorick_P_Mark_Buf
53132b42 TFT2_Yorick_P_Mark_Tar
d9d601fe TFT2_ZedShadow_Idle_Smoke
a933d435 TFT2_Zed_BA_cas_1
a633cf7c TFT2_Zed_BA_cas_2
db92b102 TFT2_Zed_Idle_Smoke
d6f9a7ab TFT2_Zed_W_Mis
ca39e10f TFT2_Zed_W_tar
bf30d744 TFT2_Zed_idle
52e4de2e TFT2_Zyra_BA_mis
102d5e30 TFT2_Zyra_Q_Plant_Mis
5dd945b1 TFT2_Zyra_Q_SeedSpawn_Mis
835f6a69 TFT3_Chosen_ReflectMissile
c8f82eb7 TFT3_Galaxy_CenterScreen_Glow
501fdebb TFT3_MechPilot_Celebrate_Child
a86abb80 TFT3_Mechanic_DreadnovaGalaxy_Coin
cb820aed TFT3_Mechanic_DreadnovaGalaxy_Coin_Faded
02d8b37d TFT3_Neekoverse_LootHighlight
02e03224 TFT3_Neekoverse_LootHighlight_child
0415bba8 TFT3_TraitEffect_AstroCelebration
c47af91f TFT3_Trait_AdeptShield
d1567dd7 TFT3_Trait_Battlecast
c31771a0 TFT3_Trait_BattlecastBeam
a08c9cf5 TFT3_Trait_BattlecastHeal
d8ea56b9 TFT3_Trait_BattlecastRing
5486e495 TFT3_Trait_Battlecast_Stage1
5186dfdc TFT3_Trait_Battlecast_Stage2
5286e16f TFT3_Trait_Battlecast_Stage3
dba550f7 TFT3_Trait_Battlecast_Tar
faa6f3c7 TFT3_Trait_Blaster
98d691c3 TFT3_Trait_Blaster_Mis
e44e38dc TFT3_Trait_Celestial
fbb3aca4 TFT3_Trait_CelestialActivation
f6b4d48d TFT3_Trait_CelestialShield
2ea3589b TFT3_Trait_Chosen_Active
fadf5dd9 TFT3_Trait_Chosen_Enraged
f5845121 TFT3_Trait_Chrono
f07c97af TFT3_Trait_Chrono_Buff
29b7157a TFT3_Trait_Cybernetic
342f479e TFT3_Trait_CyberneticCelebration
9a97dd0a TFT3_Trait_DarkStarCelebration
77694f9d TFT3_Trait_DarkStarConstellationStar_Activated
d8684d90 TFT3_Trait_DarkStarDeathFlare
56e9ce84 TFT3_Trait_DarkStarEmpowered
69110173 TFT3_Trait_DarkStarHand
ea64ebeb TFT3_Trait_DarkStar_Buff_Activation
99bb199e TFT3_Trait_DarkStar_Mis
e159a08c TFT3_Trait_Demolitionist
e31350fd TFT3_Trait_Demolitionist_Stun
d74835c8 TFT3_Trait_DragoonCelebration
2fda4232 TFT3_Trait_DragoonHands
11f0d472 TFT3_Trait_DragoonHealing
acb30a84 TFT3_Trait_Dreadnova
7c7b1598 TFT3_Trait_DreadnovaCelebration
6fa969fa TFT3_Trait_Infiltrator
269a391e TFT3_Trait_InfiltratorCelebration
caec9034 TFT3_Trait_InfiltratorDebuff
57338cc2 TFT3_Trait_Infiltrator_Buff
ca5cdb20 TFT3_Trait_ManaReaverCelebration
c1fa0b99 TFT3_Trait_MechPilotCelebration
b7679b52 TFT3_Trait_MechPilotLandingTrail
312924ed TFT3_Trait_MechPilotReticle
195251c6 TFT3_Trait_Mercenary
36b69d52 TFT3_Trait_MercenaryCelebration
1341fbd6 TFT3_Trait_MercenaryUpgradeIndicator1
1241fa43 TFT3_Trait_MercenaryUpgradeIndicator2
1141f8b0 TFT3_Trait_MercenaryUpgradeIndicator3
ff1c38d3 TFT3_Trait_Mercenary_Proc
352c2b12 TFT3_Trait_Mercenary_Proc_Child
d70d50fc TFT3_Trait_Paragon
dfa5f3c8 TFT3_Trait_Protector
03cc80c4 TFT3_Trait_ProtectorCelebration
24653e00 TFT3_Trait_Protector_Shield
a183a0ca TFT3_Trait_RebelCelebration
ce918bea TFT3_Trait_Rebel_Shield
071f2508 TFT3_Trait_Rebel_Shield2
04f9f771 TFT3_Trait_Rebel_ShieldBreak
31a981a7 TFT3_Trait_Rebels
37b853d1 TFT3_Trait_Rebels_Shield
af098fa4 TFT3_Trait_Slicer_Hit
31cfd4a9 TFT3_Trait_Sniper
630552fb TFT3_Trait_SniperCelebration
0a5489d9 TFT3_Trait_StarGuardian
58dc800b TFT3_Trait_StarGuardianCelebration
21cdf0a7 TFT3_Trait_StarGuardian_Buff
c24d39b0 TFT3_Trait_Starship
43af489c TFT3_Trait_StarshipCelebration
f25bfa7d TFT3_Trait_SuperMechArrival
76b11f30 TFT3_Trait_SuperTransformBeam
1fdd152c TFT3_Trait_ValkyrieBlock
4f32b379 TFT3_Trait_ValkyrieBlock_child
0478081d TFT3_Trait_ValkyrieCelebration
79131f0b TFT3_Trait_Valkyrie_InvisibilityEnter
d31a9e5f TFT3_Trait_Valkyrie_InvisibilityExit
d680acca TFT4_Commander_Buff
95c74ea0 TFT4_Commander_Buff_Ground
8548b9f4 TFT4_Commander_PurchaseCelebration
a4b31841 TFT4_Commander_PurchaseCelebration_Child
12d6c714 TFT4_Cultist_Swirl
32b1e0f0 TFT4_Dragonsoul_Beam_Indicator
3d09d080 TFT4_Dragonsoul_Boon_Activation_Buff
1f93c74c TFT4_Dragonsoul_Boon_Cas1
2293cc05 TFT4_Dragonsoul_Boon_Cas2
4f942478 TFT4_Dragonsoul_Boon_Flames_Buff
67349542 TFT4_Dragonsoul_Boon_Model_VFX
cf42dccb TFT4_Dragonsoul_Boon_Tar
72f84489 TFT4_Dragonsoul_mis_child
4cce0ddd TFT4_Dragonsoul_mis_child_ground
7b15f026 TFT4_Fortune_Boot
58889c7c TFT4_Fortune_BootHat_AoShin
e4b6d18b TFT4_Fortune_BootHat_AoShin_0
e3b6cff8 TFT4_Fortune_BootHat_AoShin_1
40c917d8 TFT4_Fortune_BootHat_AoShin_10
41c9196b TFT4_Fortune_BootHat_AoShin_11
42c91afe TFT4_Fortune_BootHat_AoShin_12
43c91c91 TFT4_Fortune_BootHat_AoShin_13
e6b6d4b1 TFT4_Fortune_BootHat_AoShin_2
e5b6d31e TFT4_Fortune_BootHat_AoShin_3
e8b6d7d7 TFT4_Fortune_BootHat_AoShin_4
e7b6d644 TFT4_Fortune_BootHat_AoShin_5
eab6dafd TFT4_Fortune_BootHat_AoShin_6
e9b6d96a TFT4_Fortune_BootHat_AoShin_7
dcb6c4f3 TFT4_Fortune_BootHat_AoShin_8
dbb6c360 TFT4_Fortune_BootHat_AoShin_9
41f1decc TFT4_Fortune_BootHat_Choncc
cf6c3f1b TFT4_Fortune_BootHat_Choncc_0
ce6c3d88 TFT4_Fortune_BootHat_Choncc_1
ac6528a8 TFT4_Fortune_BootHat_Choncc_10
ad652a3b TFT4_Fortune_BootHat_Choncc_11
ae652bce TFT4_Fortune_BootHat_Choncc_12
af652d61 TFT4_Fortune_BootHat_Choncc_13
d16c4241 TFT4_Fortune_BootHat_Choncc_2
d06c40ae TFT4_Fortune_BootHat_Choncc_3
d36c4567 TFT4_Fortune_BootHat_Choncc_4
d26c43d4 TFT4_Fortune_BootHat_Choncc_5
d56c488d TFT4_Fortune_BootHat_Choncc_6
d46c46fa TFT4_Fortune_BootHat_Choncc_7
c76c3283 TFT4_Fortune_BootHat_Choncc_8
c66c30f0 TFT4_Fortune_BootHat_Choncc_9
3e0fb4e1 TFT4_Fortune_BootHat_Umbra
9e0fc71e TFT4_Fortune_BootHat_Umbra_0
9f0fc8b1 TFT4_Fortune_BootHat_Umbra_1
e6d8a313 TFT4_Fortune_BootHat_Umbra_10
e5d8a180 TFT4_Fortune_BootHat_Umbra_11
e8d8a639 TFT4_Fortune_BootHat_Umbra_12
e7d8a4a6 TFT4_Fortune_BootHat_Umbra_13
9c0fc3f8 TFT4_Fortune_BootHat_Umbra_2
9d0fc58b TFT4_Fortune_BootHat_Umbra_3
a20fcd6a TFT4_Fortune_BootHat_Umbra_4
a30fcefd TFT4_Fortune_BootHat_Umbra_5
a00fca44 TFT4_Fortune_BootHat_Umbra_6
a10fcbd7 TFT4_Fortune_BootHat_Umbra_7
960fba86 TFT4_Fortune_BootHat_Umbra_8
970fbc19 TFT4_Fortune_BootHat_Umbra_9
cfdb1b30 TFT4_Icon_Fireworks
b27eb195 TFT4_Icon_Fireworks_Child
ad3c9239 TFT4_Item_OrnnEndelessWinter_Freeze
ada3b78a TFT4_Item_OrnnManamune_Proc
79fbb992 TFT4_Item_OrnnRanduinsOmen_Cas
7c9c585a TFT4_Item_OrnnRanduinsSanctum_Armor
c509cc3c TFT4_Item_OrnnRocketPropelledFist_Mis
d7314503 TFT4_Item_OrnnRocketPropelledFist_Mis_return
a2066e83 TFT4_Item_OrnnTheCollector_Execute
19ea76f9 TFT4_LunarRevel_Boat_Bull
30bcf475 TFT4_LunarRevel_Boat_Firecracker
27685a6a TFT4_LunarRevel_Boat_Fish
60141b1b TFT4_LunarRevel_Boat_Pengu
479567c4 TFT4_LunarRevel_Boat_Pig
b2cdfa70 TFT4_LunarRevel_Boat_Snake
de1c589e TFT4_LunarRevel_Boat_Teemo
1e698011 TFT4_MysteryBoxKayn
3d5c5a57 TFT4_MysteryBoxOrnn
bda1d2fa TFT4_Set4_Commander_Hide
0c6b40f1 TFT4_Set4_Commander_Spawn
12993c58 TFT4_Trait_Assassin
e384929f TFT4_Trait_Assassin_Celebration
efb1b985 TFT4_Trait_BlacksmithCelebration
21d780b5 TFT4_Trait_Blacksmith_Crafting_0_1
1fd77d8f TFT4_Trait_Blacksmith_Crafting_0_3
1cd778d6 TFT4_Trait_Blacksmith_Crafting_0_4
c34f5774 TFT4_Trait_Blacksmith_Crafting_1_3
c24f55e1 TFT4_Trait_Blacksmith_Crafting_1_4
4f64dc51 TFT4_Trait_Blacksmith_Crafting_2_3
5064dde4 TFT4_Trait_Blacksmith_Crafting_2_4
d5dc888f TFT4_Trait_Blacksmith_Crafting_3_4
39d0c500 TFT4_Trait_Boss
8324ac18 TFT4_Trait_Brawler
3c0d3ea7 TFT4_Trait_Challenger_Celebration
ee577217 TFT4_Trait_Chosen
382068c3 TFT4_Trait_ChosenBurst
8ba7129e TFT4_Trait_Cultist_Bench
c604a278 TFT4_Trait_Cultist_Ceremony
eee0e5cb TFT4_Trait_Cultist_mis
0c3046d3 TFT4_Trait_Daredevil
64d399bc TFT4_Trait_Dazzle_debuff
a078b201 TFT4_Trait_Dazzler
c094ee8b TFT4_Trait_Dazzler_BA
06908812 TFT4_Trait_Divine
2465b909 TFT4_Trait_Divine_Active
c6a110ff TFT4_Trait_Dragonsoul_Activate
c14e46b9 TFT4_Trait_Dragonsoul_mis
ffba30d2 TFT4_Trait_Duelist_Celebration
fbfe6748 TFT4_Trait_Duelist_Hands
3119255f TFT4_Trait_Emperor
f46f1b5c TFT4_Trait_EnlightenedCelebration
3d083de6 TFT4_Trait_ExecutionerCelebration_Activate
552ce71b TFT4_Trait_Exemplar_Cas
ccdeefaf TFT4_Trait_ExileShieldActive
8ef76021 TFT4_Trait_ExileShieldBurst
22541dfc TFT4_Trait_Exile_Yone_Shield
9c2e5878 TFT4_Trait_Fabled_Celebration
871368b6 TFT4_Trait_FortuneCelebration
aa74e723 TFT4_Trait_FortuneCelebration_Child
84e17799 TFT4_Trait_FortuneObject
4632813b TFT4_Trait_GloomseedActivate
ef01ba6d TFT4_Trait_GloomseedExplosion
de79bed1 TFT4_Trait_HunterCelebration
32ff25fa TFT4_Trait_HunterMis
fd7d69e2 TFT4_Trait_HunterTarget
32a0d985 TFT4_Trait_Keeper_Shield
62a3e2e7 TFT4_Trait_Mage
b28175e2 TFT4_Trait_Mage_Active
c9d2beb7 TFT4_Trait_Master
60a7371b TFT4_Trait_Master_Splash_Radial
d659761c TFT4_Trait_MoonlightCelebration
6f0e22ac TFT4_Trait_Moonlight_StarUp
188b7890 TFT4_Trait_Mystic
03f2397b TFT4_Trait_NinjaBurst
cc7a3357 TFT4_Trait_NinjaHands2
b58de140 TFT4_Trait_PhantasmBuff
c34d79f6 TFT4_Trait_PhantasmHex
f432e0fe TFT4_Trait_Phantasm_Celebration
c598e1ff TFT4_Trait_ShadeHit
5bdb6e3d TFT4_Trait_Shade_Celebration
05b5f8f1 TFT4_Trait_Sharpshooter
cd176503 TFT4_Trait_Sharpshooter_Child01
9678257d TFT4_Trait_Slayer_Activate
e42a9c4a TFT4_Trait_Slayer_Child_Activate
7810e13e TFT4_Trait_Soulstealer_Activate
de31028c TFT4_Trait_Spirit
f87c7a08 TFT4_Trait_Spirit_Buff
07b66eef TFT4_Trait_Spirit_Heal
ab48bfd4 TFT4_Trait_StalkerBlinkSmoke
806e0faa TFT4_Trait_StalkerManaRestore
6a491b2c TFT4_Trait_Swiftshot_Activate
5f4496ac TFT4_Trait_Syphoner_Celebration
ad421a49 TFT4_Trait_TormentedCelebration
269228bf TFT4_Trait_Vanguard
f92d15e0 TFT4_Trait_Warden
40f08bf1 TFT4_Trait_WarlordBonus
580dfc10 TFT4_Trait_WarlordBonusRed
fa5c5c17 TFT4_Trait_Warlords
a60a45e9 TFT4_Trait_Wilderness
f16c06c8 TFT4_Trait_WildernessBuff
d5ad4e61 TFT4_Trait_Woodland
4e1004b1 TFT4_Warlord_Stack1
4b0ffff8 TFT4_Warlord_Stack2
4c10018b TFT4_Warlord_Stack3
5110096a TFT4_Warlord_Stack4
52100afd TFT4_Warlord_Stack5
581e83f3 TFT5_BlessedBook_Idle
f204f057 TFT5_BlessedBook_Idle_Ground
1b15dd4d TFT5_Item_Blessed_Zzrot
1dea90e2 TFT5_Item_Radiant_Glow
5911c5b9 TFT5_Item_Shroud_Blessed_Indicator
832acda3 TFT6_Augment_ArcanistRunicShield_Shield
4a5367f7 TFT6_Augment_ArmorPlating_Invuln_Buff
cfdc18a8 TFT6_Augment_Ascension_Active
2ebb8fb5 TFT6_Augment_Ascension_Ascension
27f4ae53 TFT6_Augment_ChemtechOverload_Activate
b29fa6e5 TFT6_Augment_ChemtechOverload_Explosion
dd2925ad TFT6_Augment_ClockworkBrokenStopwatch_Activate
1be8e863 TFT6_Augment_ClockworkBrokenStopwatch_CameraBoundVFX
310d53a8 TFT6_Augment_ClockworkBrokenStopwatch_CameraBoundVFX_Enemy
6d073d8c TFT6_Augment_ClockworkBrokenStopwatch_Stun
7a663c71 TFT6_Augment_DebonairVVIP_Mis
d2ab7675 TFT6_Augment_DebonairVVIP_Tar
668a8637 TFT6_Augment_Exile_Shield
394f548d TFT6_Augment_HextechNova
b5bb541f TFT6_Augment_ImperialAllForOne_Mis
0d89ccd3 TFT6_Augment_ImperialAllForOne_Tar
0c312175 TFT6_Augment_InnovatorSelfRepair_Buff
e58e9dd4 TFT6_Augment_Overpowered
8acc4bbe TFT6_Augment_Recombobulator_Activate
15b60a93 TFT6_Augment_Recombobulator_Activate_2
bfa1cc7a TFT6_Augment_SnipersNest_Ring1
bea1cae7 TFT6_Augment_SnipersNest_Ring2
bda1c954 TFT6_Augment_SnipersNest_Ring3
bca1c7c1 TFT6_Augment_SnipersNest_Ring4
385b2cde TFT6_Augment_SyndicateOneForAll_Buff
497c1b4e TFT6_Augment_SyndicateOneForAll_Mis
94b6f2d7 TFT6_Clockwork_Activate
513658ef TFT6_Debonair_Augment_Dmg_Reduction_Buff
b393fa03 TFT6_Debutant_Buff_Ground
763385ea TFT6_Debutant_Buff_Ground_Deactivated
1fb90ac8 TFT6_DragonEgg_1turn_gold
45b3b107 TFT6_DragonEgg_2turn_gold
31470eca TFT6_DragonEgg_3turn_gold
eb6a4c19 TFT6_DragonEgg_4turn_gold
ca2e378a TFT6_DragonEgg_Hatch_Gold
c6f80695 TFT6_DragonEgg_Spawn_Gold
57c38880 TFT6_ESports_Hologram_Lose
59a49e91 TFT6_ESports_Hologram_Win
8947177c TFT6_Hexcore_Base_mis
c9f19a7f TFT6_Hextech_HexcorePulse
6f6d7917 TFT6_Item_WoodlandCharm_Effect
301d5428 TFT6_JarvanIVStandard_E_flag_hld_01
b5481d66 TFT6_MalzaharVoidling_Base_Trait_Innovator_Summon
2a6aaba2 TFT6_MercUnitT1_Mis
db01b80b TFT6_MercUnitT2_Mis
0a4d34a4 TFT6_MercUnitT3_Mis
67e2692d TFT6_MercUnitT4_Mis
79f7ce46 TFT6_MercUnitT5_Mis
64d94bf3 TFT6_Silco_Base_R_UnitExplosion
ca87460e TFT6_Silco_Base_R_UnitExplosionActivate
09a28b5a TFT6_SpellBlade_Buff
f4cbe36e TFT6_SpellBlade_Tar
7a1afe3e TFT6_TahmKench_Q_Heal_Tar
ec481231 TFT6_TraitVFXScrap_Activate
b4185bb1 TFT6_Trait_Academy_Activate
24816db1 TFT6_Trait_Academy_Buff
7518c77b TFT6_Trait_Academy_Stack1
7618c90e TFT6_Trait_Academy_Stack2
7718caa1 TFT6_Trait_Academy_Stack3
7818cc34 TFT6_Trait_Academy_Stack4
7918cdc7 TFT6_Trait_Academy_Stack5
7a18cf5a TFT6_Trait_Academy_Stack6
7b18d0ed TFT6_Trait_Academy_Stack7
731624d2 TFT6_Trait_Antimage_APBoost
a4f8ba82 TFT6_Trait_Antimage_Celebration
bb209b70 TFT6_Trait_Antimage_MagicShield
64f9d307 TFT6_Trait_Antimage_Timer
5b68b1bc TFT6_Trait_Bodyguard_Shield
73565289 TFT6_Trait_Brawler_Celebration
37d37e89 TFT6_Trait_Challenger_Burst_Activate
1ac6d78e TFT6_Trait_Challenger_Burst_Hands
e225b39d TFT6_Trait_Challenger_Celebration
e5aee69d TFT6_Trait_Challenger_DashTrail
582e01ae TFT6_Trait_Chemtech_Buff
48dfbe9c TFT6_Trait_Chemtech_Buff_Ground_Puddle_Child
fa8e842d TFT6_Trait_Chemtech_Celebration
bd216034 TFT6_Trait_Colossus_Drag_Valid
76e10ece TFT6_Trait_Colossus_Invis
119c3092 TFT6_Trait_Colossus_Shield
f51dd5e5 TFT6_Trait_Colossus_Shield_Flicker
e250d73c TFT6_Trait_Cuddly_Activate
2d48126a TFT6_Trait_Debonair_Celebration
5a8edb10 TFT6_Trait_Debonair_Heal
21385c97 TFT6_Trait_Debonair_OnKill
cc6f99da TFT6_Trait_Elite_Buff
9360e5e0 TFT6_Trait_Elite_Hex
c314c8a2 TFT6_Trait_Elite_Hex_Wide
1fd1cb7d TFT6_Trait_Enchanter_Activate
61445cc0 TFT6_Trait_Enchanter_Celebration
5ed1056b TFT6_Trait_Enforcer
2684d2eb TFT6_Trait_Enforcer_Detainment
ccb353f6 TFT6_Trait_Experimental_Celebration
ea32c89b TFT6_Trait_Experimental_CrystalTar
f7e7be27 TFT6_Trait_Experimental_Steel_Buff
995642bb TFT6_Trait_FortuneObject
50ce692e TFT6_Trait_Glutton_Activate
6b52f0e8 TFT6_Trait_Glutton_Timer
45f33c14 TFT6_Trait_Gunner_Activate
a21622c7 TFT6_Trait_Gunner_Activate_L
8815f9d9 TFT6_Trait_Gunner_Activate_R
68247b21 TFT6_Trait_Gunnner_Proc
0577d2a3 TFT6_Trait_Hero
399e5337 TFT6_Trait_HeroHexIndicate
ebdc40f7 TFT6_Trait_Hero_AllyBuff
18053257 TFT6_Trait_Hextech_Celebration
9660415f TFT6_Trait_Hextech_Debuff
87131008 TFT6_Trait_Hextech_Shield
bd3a1db4 TFT6_Trait_Imperial_Aura
4d312ba2 TFT6_Trait_Imperial_Buff
bbe55c71 TFT6_Trait_Imperial_Celebration
fdadab38 TFT6_Trait_Imperial_Electricity
caf4f124 TFT6_Trait_Imperial_Minor_Buff
5cdce8e2 TFT6_Trait_Imperial_TyrantActivate
6a05a637 TFT6_Trait_Imperial_TyrantActivate_Child
3af325e1 TFT6_Trait_Innovator_Activate
a302edeb TFT6_Trait_Innovator_Mis
55776a1b TFT6_Trait_Innovator_Summon
3d6d155d TFT6_Trait_MasterMind_Buff_Hex
4f497f6e TFT6_Trait_Mastermind_ManaGain
37b05676 TFT6_Trait_Merc_Coin_Mis
4e59fbc0 TFT6_Trait_Merc_Coin_Trail_Child
09efc5de TFT6_Trait_Mercenary_Celebration
e88c0bd6 TFT6_Trait_Mercenary_ChestPop
8bc55416 TFT6_Trait_Mercenary_ChestSpawn
1a019d8b TFT6_Trait_Mercenary_Chest_State0
19019bf8 TFT6_Trait_Mercenary_Chest_State1
1c01a0b1 TFT6_Trait_Mercenary_Chest_State2
f1d06657 TFT6_Trait_Mercenary_HighRollCelebration
78fcb15f TFT6_Trait_Mercenary_Invulnerability_Buff
5db0d174 TFT6_Trait_Mercenary_Loot
5e1e73c1 TFT6_Trait_Mercenary_Loot_Child
33409455 TFT6_Trait_Mercenary_LowRollCelebration
0e44cf71 TFT6_Trait_Mercenary_MedRollCelebration
154fe94a TFT6_Trait_Mercenary_Vortex
e5027627 TFT6_Trait_Mutant_BlademasterProc
a62b45d9 TFT6_Trait_Mutant_DarkStarDeath
a9f1748f TFT6_Trait_Mutant_DarkStar_Buff
397dab50 TFT6_Trait_Mutant_DarkStar_Empowered
4e6719a5 TFT6_Trait_Mutant_DarkStar_Mis
9d8de6ea TFT6_Trait_Mutant_ElderwoodProc
4c2975d6 TFT6_Trait_Mutant_KeeperDrop
d646d611 TFT6_Trait_Mutant_PredatorExecute
e48ec1a0 TFT6_Trait_Mutant_Shield
c0bd190c TFT6_Trait_NobleBuff
3d15b88e TFT6_Trait_NobleCas
48b38f68 TFT6_Trait_Noble_Active
fd8538f9 TFT6_Trait_Noble_Mis
d0b7e49b TFT6_Trait_Protector
1c88429d TFT6_Trait_Protector_Shield
ff02808e TFT6_Trait_Rival_Celebration
5e33f094 TFT6_Trait_Scholar_Celebration
90c7f700 TFT6_Trait_Scholar_Proc
9cbd2006 TFT6_Trait_ScopedTarget_Activate
b463eb19 TFT6_Trait_ScopedTarget_Debuff
bf0f7c0c TFT6_Trait_Scrap_shield
654774dc TFT6_Trait_Sister_AngryBuff
8926b3a4 TFT6_Trait_Sister_Celebration
5595bd5d TFT6_Trait_Sister_JinxExcited_Activate
e676d665 TFT6_Trait_Sister_JinxExcited_Buff
bb82af9d TFT6_Trait_Sister_JinxExcited_OnAttack
f69b62fb TFT6_Trait_Sniper_Celebration
79ab8507 TFT6_Trait_Striker_Activate
d5dadd4a TFT6_Trait_SyndicateBuff
98bf9de4 TFT6_Trait_Syndicate_Celebration
e4d69463 TFT6_Trait_Syndicate_Mis
981b8402 TFT6_Trait_Transformer_Activate
30dd92f7 TFT6_Trait_YordleLord_Activate
c680950c TFT6_Trait_YordleLord_child_Activate
017f395e TFT6_Trait_YordleLord_child_Activate_01
7a5eb25e TFT6_Trait_Yordle_Activate
0bdc5ca5 TFT6_Trait_Yordle_Child_Cas
03f5cf4e TFT6_Trait_Yordle_ManaRestore
6d26fb5e TFT6_Trait_Yordle_mis
8962616b TFT6_Trait_Yordle_mis_child
686f9a62 TFT6_Trait_Yordle_portal_exit
2e119f24 TFT6_Vex_Base_Idle_Shadow_Override
bbe53263 TFT6_Viktor_Base_Droid_Full_Beam_Enemy
1b71750a TFT6_ZeriScope_Base_mis
1516e1b7 TFT6_Zeri_Base_Z_Skates
e060c6c3 TFT7_AoShin_I_Ground
f62bef35 TFT7_AquaticDragon_Base_Idle
5cd25455 TFT7_Augment_AstralShield
dbfd269b TFT7_Augment_AxiomArc_Tar
24a347db TFT7_Augment_BlademasterTiamat_hit_aoe
6c4f0846 TFT7_Augment_CavalierDevastatingCharge_Buff
df0ba7d2 TFT7_Augment_CavalierDevastatingCharge_Tar
dd2f59a9 TFT7_Augment_JadeEternalProtection_Mis
20ee9e0d TFT7_Augment_JadeEternalProtection_Tar
a2ed52c2 TFT7_Augment_LastStand_Defense_Buff
a3386795 TFT7_Augment_PandorasBench_Hex
29b09144 TFT7_Augment_PandorasBench_Transform
77aa68dd TFT7_Augment_Preparation_Bench
4d373b1e TFT7_Augment_Preperation_Stack_Child
5f2018fe TFT7_Augment_RevelPartyTime_Burst_Hands
11f100ea TFT7_Augment_ShapeshifterBeastsDen_Buff
62e11027 TFT7_Augment_TempestEyeOfTheStorm_Buff
986c4ede TFT7_Augment_TempestEyeOfTheStorm_Buff_Child
